AVI,part,VRS,Part_No,lot,vrs_id,strips,CheckTime(min),OK,NG,ALL,filter rate,visper,AI,size,type,model,Date_Code
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1017.0,[17-R8]_15,230,41.0,10491.0,7323.0,17814.0,0.59,V1,ON,18UM,NO3,R1,
20211003,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y3]_3_P1,203,42.0,1978.0,3813.0,5791.0,0.34,V3,ON,10UM,NO3,Z1,
20211003,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/3,10VPJ5903MA,1056.0,[56-R2]_2_P2,153,15.0,1178.0,2868.0,4046.0,0.29,V3,ON,10UM,NO3,Z1,
20211003,V3-08VPJ5905PB-10UM-3X-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y6]_1_P1,19,1.0,129.0,595.0,724.0,0.18,V3,ON,10UM,3X,Z1,
20211003,V1-08VP32908RA-2X-R1,2021/10/3,08VP32908RA,1058.0,[58-G13]_1,80,5.0,2531.0,2537.0,5068.0,0.5,V1,ON,18UM,2X,R1,
20211003,V3-08VPJ5905PB-10UM-2X-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y4]_1_P1,18,1.0,223.0,460.0,683.0,0.33,V3,ON,10UM,2X,Z1,
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1058.0,[58-G9]_4,230,21.0,9796.0,5589.0,15385.0,0.64,V1,ON,18UM,NO3,R1,
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1017.0,[17-R13]_20,230,34.0,9418.0,6404.0,15822.0,0.6,V1,ON,18UM,NO3,R1,
20211003,V1-10VP32907QA-4X-R1,2021/10/3,10VP32907QA,1124.0,[1124-B11]_1,93,16.0,3809.0,967.0,4776.0,0.8,V1,ON,18UM,4X,R1,
20211003,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R2]_5_P1,148,21.0,4340.0,2950.0,7290.0,0.6,V4,ON,10UM,NO3,Z1,
20211003,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-R4]_4_P1,202,37.0,2770.0,6850.0,9620.0,0.29,V4,ON,10UM,NO3,Z1,
20211003,V1-10VP32907QA-NO3-R1,2021/10/3,10VP32907QA,1124.0,[124-B7]_9,230,32.0,3629.0,1699.0,5328.0,0.68,V1,ON,18UM,NO3,R1,
20211003,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/3,10VPJ5903MA,1056.0,[56-R3]_3_P2,123,11.0,773.0,2030.0,2803.0,0.28,V3,ON,10UM,NO3,Z1,
20211003,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R7]_7_P2,135,14.0,980.0,2635.0,3615.0,0.27,V3,ON,10UM,NO3,Z1,
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1017.0,[17-R12]_19,230,26.0,9329.0,4560.0,13889.0,0.67,V1,ON,18UM,NO3,R1,
20211003,V1-08VP32908RA-1X-R1,2021/10/3,08VP32908RA,1058.0,[58-G12]_1,94,4.0,2227.0,1958.0,4185.0,0.53,V1,ON,18UM,1X,R1,
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1017.0,[17-R11]_18,230,21.0,7022.0,3581.0,10603.0,0.66,V1,ON,18UM,NO3,R1,
20211003,V3-08VPJ5905PB-10UM-1X-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y5]_1_P1,23,2.0,272.0,857.0,1129.0,0.24,V3,ON,10UM,1X,Z1,
20211003,V3-08VPJ5905PB-10UM-2X-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y4]_1_P2,18,1.0,180.0,659.0,839.0,0.21,V3,ON,10UM,2X,Z1,
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1017.0,[17-R6]_13,230,34.0,14327.0,7683.0,22010.0,0.65,V1,ON,18UM,NO3,R1,
20211003,V1-08VP32908RA-NO3-R1,2021/10/3,08VP32908RA,1058.0,[58-G11]_6,605,2623.0,23016.0,25555.0,48571.0,0.47,V1,ON,18UM,NO3,R1,
20211003,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/9,08VPJ5905PB,,[11]_1_P1,1,,10.0,68.0,78.0,0.13,V4,ON,10UM,NO3,Z1,
20211003,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/3,10VPJ5903MA,1056.0,[56-R3]_3_P1,123,19.0,1533.0,2258.0,3791.0,0.4,V3,ON,10UM,NO3,Z1,
20211003,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y2]_2_P1,197,49.0,2077.0,3662.0,5739.0,0.36,V3,ON,10UM,NO3,Z1,
20211003,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/3,08VPJ5905PB,1088.0,[88-Y7]_1_P2,21,1.0,190.0,726.0,916.0,0.21,V3,ON,10UM,4X,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B7]_9,230,55.0,5232.0,2157.0,7389.0,0.71,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y4]_4_P2,153,33.0,2886.0,2443.0,5329.0,0.54,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B9]_11,230,28.0,5788.0,2377.0,8165.0,0.71,V1,ON,18UM,NO3,R1,
20211004,V4-10VPJ5903MA-10UM-3X-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R10]_2_P2,67,7.0,526.0,4218.0,4744.0,0.11,V4,ON,10UM,3X,Z1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R11]_12,230,45.0,7450.0,3196.0,10646.0,0.7,V1,ON,18UM,NO3,R1,
20211004,V4-10VPJ5903MA-10UM-4X-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R8]_1_P2,83,21.0,1038.0,3095.0,4133.0,0.25,V4,ON,10UM,4X,Z1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R11]_1_P1,152,38.0,2194.0,3794.0,5988.0,0.37,V4,ON,10UM,NO3,Z1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1071.0,[1071-Y2]_6_P1,3,0.0,196.0,327.0,523.0,0.37,V4,ON,10UM,NO3,Z1,
20211004,V4-10VPJ5903MA-10UM-4X-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R8]_1_P1,83,15.0,672.0,1233.0,1905.0,0.35,V4,ON,10UM,4X,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1064.0,[64-Y4]_19,230,19.0,2099.0,1848.0,3947.0,0.53,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y10]_6_P1,23,3.0,335.0,607.0,942.0,0.36,V3,ON,10UM,NO3,Z1,
20211004,V4-10VPJ5903MA-10UM-1X-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R6]_2_P1,75,4.0,713.0,1353.0,2066.0,0.35,V4,ON,10UM,1X,Z1,
20211004,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R8]_1_P2,165,11.0,1229.0,3198.0,4427.0,0.28,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B2]_4,230,42.0,8542.0,2578.0,11120.0,0.77,V1,ON,18UM,NO3,R1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R11]_1_P2,152,41.0,2381.0,5222.0,7603.0,0.31,V4,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1064.0,[64-Y6]_21,231,23.0,2214.0,2476.0,4690.0,0.47,V1,ON,18UM,NO3,R1,
20211004,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R3]_1_P2,152,16.0,3779.0,4793.0,8572.0,0.44,V4,ON,10UM,NO3,Z1,
20211004,V1-08VP32908RA-1X-R1,2021/10/4,08VP32908RA,1021.0,[21-R13]_1,161,25.0,4848.0,3536.0,8384.0,0.58,V1,ON,18UM,1X,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y3]_3_P1,192,49.0,3482.0,2552.0,6034.0,0.58,V3,ON,10UM,NO3,Z1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R12]_2_P2,185,24.0,2479.0,5899.0,8378.0,0.3,V4,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1064.0,[64-Y7]_22,230,27.0,2563.0,1947.0,4510.0,0.57,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-1X-R1,2021/10/4,10VP32907QA,1048.0,[1048-1X-B17]_1,219,31.0,8249.0,7108.0,15357.0,0.54,V1,ON,18UM,1X,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B4]_6,230,47.0,3649.0,6234.0,9883.0,0.37,V1,ON,18UM,NO3,R1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R7]_8,230,44.0,10838.0,5675.0,16513.0,0.66,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y1]_1_P1,148,30.0,2298.0,2358.0,4656.0,0.49,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1064.0,[64-Y10]_25,230,13.0,2069.0,1806.0,3875.0,0.53,V1,ON,18UM,NO3,R1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[21-R17]_14,230,44.0,4559.0,3158.0,7717.0,0.59,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-2X-R1,2021/10/4,10VP32907QA,1048.0,[48-B16]_1,149,17.0,4740.0,4108.0,8848.0,0.54,V1,ON,18UM,2X,R1,
20211004,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R8]_1_P1,165,15.0,1744.0,2490.0,4234.0,0.41,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B1]_3,230,48.0,8743.0,2953.0,11696.0,0.75,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B5]_7,230,41.0,11325.0,3578.0,14903.0,0.76,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B10]_12,230,37.0,7011.0,3027.0,10038.0,0.7,V1,ON,18UM,NO3,R1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R9]_10,230,34.0,10268.0,5823.0,16091.0,0.64,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y5]_5_P2,201,47.0,3538.0,3122.0,6660.0,0.53,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1048.0,[48-B11]_1,198,23.0,7235.0,2863.0,10098.0,0.72,V1,ON,18UM,NO3,R1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R5]_6,361,45.0,10863.0,5358.0,16221.0,0.67,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B3]_5,230,69.0,6680.0,2574.0,9254.0,0.72,V1,ON,18UM,NO3,R1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R13]_3_P2,187,24.0,2830.0,6244.0,9074.0,0.31,V4,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1064.0,[64-Y2]_17,230,17.0,2291.0,1901.0,4192.0,0.55,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1064.0,[64-Y5]_20,230,11.0,2120.0,1897.0,4017.0,0.53,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y1]_1_P2,148,24.0,2777.0,2361.0,5138.0,0.54,V3,ON,10UM,NO3,Z1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R10]_11,7,3.0,181.0,106.0,287.0,0.63,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B6]_8,230,28.0,7641.0,2766.0,10407.0,0.73,V1,ON,18UM,NO3,R1,
20211004,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R4]_2_P2,156,31.0,4225.0,6006.0,10231.0,0.41,V4,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B13]_15,35,3.0,758.0,323.0,1081.0,0.7,V1,ON,18UM,NO3,R1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R14]_4_P2,170,30.0,2334.0,5243.0,7577.0,0.31,V4,ON,10UM,NO3,Z1,
20211004,V4-10VPJ5903MA-10UM-1X-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R5]_1_P2,1,,,,,,V4,OFF,10UM,1X,Z1,
20211004,V1-08VP32908RA-2X-R1,2021/10/4,08VP32908RA,1021.0,[21-R15]_2,133,16.0,3847.0,3267.0,7114.0,0.54,V1,ON,18UM,2X,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1064.0,[64-Y1]_16,230,18.0,2316.0,1951.0,4267.0,0.54,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R1]_27,230,13.0,8758.0,1912.0,10670.0,0.82,V1,ON,18UM,NO3,R1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R12]_2_P1,185,32.0,2405.0,4157.0,6562.0,0.37,V4,ON,10UM,NO3,Z1,
20211004,V4-10VPJ5903MA-10UM-3X-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R10]_2_P1,67,18.0,317.0,1153.0,1470.0,0.22,V4,ON,10UM,3X,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B11]_13,230,9.0,5254.0,2377.0,7631.0,0.69,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y4]_4_P1,153,30.0,2205.0,1912.0,4117.0,0.54,V3,ON,10UM,NO3,Z1,
20211004,V1-08VP32908RA-3X-R1,2021/10/4,08VP32908RA,1021.0,[21-R16]_1,117,8.0,3001.0,2645.0,5646.0,0.53,V1,ON,18UM,3X,R1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R13]_3_P1,187,25.0,2767.0,4275.0,7042.0,0.39,V4,ON,10UM,NO3,Z1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R12]_13,138,22.0,3609.0,2089.0,5698.0,0.63,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1064.0,[64-Y9]_24,289,16.0,3990.0,2613.0,6603.0,0.6,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B8]_10,230,37.0,5305.0,2638.0,7943.0,0.67,V1,ON,18UM,NO3,R1,
20211004,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R3]_1_P1,152,15.0,4488.0,3021.0,7509.0,0.6,V4,ON,10UM,NO3,Z1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y2]_2_P1,187,43.0,2849.0,2157.0,5006.0,0.57,V3,ON,10UM,NO3,Z1,
20211004,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R10]_3_P1,184,21.0,2199.0,3421.0,5620.0,0.39,V3,ON,10UM,NO3,Z1,
20211004,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R10]_3_P2,184,12.0,1255.0,3634.0,4889.0,0.26,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1032.0,[32-B12]_14,230,25.0,6455.0,2704.0,9159.0,0.7,V1,ON,18UM,NO3,R1,
20211004,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R9]_2_P2,167,10.0,1085.0,2955.0,4040.0,0.27,V3,ON,10UM,NO3,Z1,
20211004,V1-08VP32908RA-4X-R1,2021/10/4,08VP32908RA,1021.0,[21-R18]_1,119,13.0,10221.0,2926.0,13147.0,0.78,V1,ON,18UM,4X,R1,
20211004,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R4]_2_P1,156,28.0,4951.0,3233.0,8184.0,0.6,V4,ON,10UM,NO3,Z1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R8]_9,230,38.0,12943.0,7088.0,20031.0,0.65,V1,ON,18UM,NO3,R1,
20211004,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/4,10VPJ5903MA,1056.0,[56-R9]_2_P1,167,25.0,1977.0,3096.0,5073.0,0.39,V3,ON,10UM,NO3,Z1,
20211004,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-R14]_4_P1,170,20.0,2794.0,3998.0,6792.0,0.41,V4,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1064.0,[64-Y8]_23,230,19.0,2495.0,1984.0,4479.0,0.56,V1,ON,18UM,NO3,R1,
20211004,V1-08VP32908RA-NO3-R1,2021/10/4,08VP32908RA,1021.0,[1021-R2]_3,230,41.0,10373.0,4978.0,15351.0,0.68,V1,ON,18UM,NO3,R1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/4,10VP32907QA,1064.0,[64-Y3]_18,231,23.0,2415.0,2015.0,4430.0,0.55,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y5]_5_P1,94,52.0,1204.0,1125.0,2329.0,0.52,V3,ON,10UM,NO3,Z1,
20211004,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1064.0,[64-Y11]_26,188,18.0,2994.0,1764.0,4758.0,0.63,V1,ON,18UM,NO3,R1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y2]_2_P2,187,26.0,3325.0,2726.0,6051.0,0.55,V3,ON,10UM,NO3,Z1,
20211004,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/4,08VPJ5905PB,1104.0,[1104-Y3]_3_P2,192,60.0,2963.0,2672.0,5635.0,0.53,V3,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y5]_2_P1,167,24.0,1746.0,2789.0,4535.0,0.39,V3,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-2X-R1,2021/10/5,10VP32907QA,1007.0,[7-G12]_1,90,5.0,1397.0,2553.0,3950.0,0.35,V1,ON,18UM,2X,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1096.0,[96-Y4]_12_P1,215,37.0,4653.0,7479.0,12132.0,0.38,V4,ON,10UM,NO3,Z1,
20211005,V1-08VP32908RA-2X-R1,2021/10/6,08VP32908RA,1043.0,[43-B17]_1,89,7.0,,,,,V1,OFF,18UM,2X,R1,
20211005,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y1]_1_P1,150,25.0,2808.0,4515.0,7323.0,0.38,V3,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y2]_10_P1,217,22.0,3367.0,6507.0,9874.0,0.34,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y7]_4_P1,160,19.0,2418.0,3449.0,5867.0,0.41,V3,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/6,08VPJ5905PB,1096.0,[96-R7]_3_P1,36,5.0,458.0,1545.0,2003.0,0.23,V3,ON,10UM,4X,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[1096-R2]_6_P1,210,21.0,2215.0,3709.0,5924.0,0.37,V3,ON,10UM,NO3,Z1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B13]_13,156,9.0,4156.0,1778.0,5934.0,0.7,V1,ON,18UM,NO3,R1,
20211005,V2-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-Y2]_2,230,36.0,34957.0,7476.0,42433.0,0.82,V2,ON,18UM,NO3,R1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1056.0,[56-1X-Y1]_6,16,5.0,0.0,3608.0,3608.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y1]_9_P2,188,34.0,2601.0,7993.0,10594.0,0.25,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-1X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y1]_2_P1,48,6.0,870.0,3661.0,4531.0,0.19,V3,ON,10UM,1X,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1071.0,[1071-Y6]_3_P1,20,37.0,1741.0,2616.0,4357.0,0.4,V4,ON,10UM,NO3,Z1,
20211005,V1-08VP32908RA-4X-R1,2021/10/6,08VP32908RA,1043.0,[43-B15]_1,77,9.0,4121.0,2070.0,6191.0,0.67,V1,ON,18UM,4X,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y3]_11_P2,218,23.0,2928.0,8481.0,11409.0,0.26,V4,ON,10UM,NO3,Z1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1058.0,[58-1X-B1]_9,90,43.0,0.0,16132.0,16132.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1058.0,[58-3X-B3]_11,10,8.0,0.0,2202.0,2202.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-08VP32908RA-3X-R1,2021/10/6,08VP32908RA,1043.0,[43-B14]_2,130,10.0,5609.0,3730.0,9339.0,0.6,V1,ON,18UM,3X,R1,
20211005,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/6,08VPJ5905PB,1096.0,[96-R7]_3_P2,36,5.0,452.0,1615.0,2067.0,0.22,V3,ON,10UM,4X,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1071.0,[1071-Y6]_3_P2,35,5.0,541.0,1752.0,2293.0,0.24,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-2X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y2]_1_P1,40,3.0,485.0,1491.0,1976.0,0.25,V3,ON,10UM,2X,Z1,
20211005,V2-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-Y3]_3,230,21.0,21713.0,5073.0,26786.0,0.81,V2,ON,18UM,NO3,R1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1057.0,[57-1X-R1]_3,262,96.0,0.0,60138.0,60138.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B5]_5,230,29.0,6860.0,4588.0,11448.0,0.6,V1,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R4]_7_P2,218,48.0,3195.0,10573.0,13768.0,0.23,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R4]_3,230,17.0,4351.0,1405.0,5756.0,0.76,V1,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R2]_5_P2,217,49.0,2941.0,8849.0,11790.0,0.25,V4,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R4]_7_P1,218,39.0,3688.0,6952.0,10640.0,0.35,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R5]_4,230,13.0,5963.0,1888.0,7851.0,0.76,V1,ON,18UM,NO3,R1,
20211005,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-R1]_1_P2,179,39.0,6034.0,14059.0,20093.0,0.3,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y6]_3_P1,175,28.0,2353.0,3299.0,5652.0,0.42,V3,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1071.0,[1071-Y4]_1_P1,2,0.0,18.0,165.0,183.0,0.1,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-1X-Z1,2021/10/5,08VPJ5905PB,1071.0,[1071-R5]_1_P1,1,,24.0,158.0,182.0,0.13,V3,ON,10UM,1X,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R3]_6_P1,177,32.0,2787.0,4551.0,7338.0,0.38,V4,ON,10UM,NO3,Z1,
